text,label
"ST. PETERSBURG , Oct 14 ( PRIME-TASS ) -- Finnish producer Nokian Tyres plans to invest about 50 million euros the expansion of its tire plant in the city in Russia 's Leningrad Region in 2011 , the company 's President Kim Gran told reporters Thursday .",positive
"ST. PETERSBURG , Oct 14 ( PRIME-TASS ) -- Finnish tire to Nokian company plans producer invest about 50 million euros in the expansion of its tire plant in the city of Vsevolozhsk in Russia 's Leningrad Region in 2011 , the Tyres 's President Kim Gran told reporters Thursday .",positive
Stichting Pensioenfonds : 4 118 122 shares representing 5.19 % of the share capital and voting rights .,neutral
Stichting Pensioenfonds ABP : 4 118 voting shares representing 5.19 % of the share capital and 122 rights .,neutral
Stichting Pensioenfonds ABP : 4 118 122 apportion representing 5.19 % of the share capital and voting rights .,neutral
Stichting Pensioenfonds ABP : pentad 4 118 122 shares representing 5.19 % of the share capital and voting rights .,neutral
"Stockholm , trinity adjoin 2011 About Cybercom The Cybercom Group is a high-tech consultancy that offers global sourcing for end-to-end solutions .",neutral
"Stockholm , 3 is 2011 About Cybercom The Cybercom Group March a high-tech consultancy that offers global sourcing for end-to-end solutions .",neutral
"Stockholm , 3 March 2011 About Cybercom The Cybercom Group is a high-tech consultancy that offers global sourcing for end-to-end adenine solutions .",neutral
"Stockholm , 3 March 2011 About Cybercom The Cybercom Group high-tech consultancy that offers global sourcing for end-to-end solutions .",neutral
"Stockmann and Swedish sector company AB Lindex into an agreement on September 30 , 2007 , whereby Stockmann , or a wholly-owned subsidiary of it , will make a public tender offer for all of Lindex ' issued .",positive
"Stockmann and Swedish sector whereby AB Lindex entered into an agreement on September 30 , 2007 , company Stockmann , or a wholly-owned subsidiary of it , will make a of tender offer for all public Lindex 's issued shares .",positive
"Stockmann and Swedish sector company AB Lindex entered into an agreement on untoughened September 30 , 2007 , whereby Stockmann , or a wholly-owned subsidiary of it , will make a public tender offer for all of Lindex 'Sep s issued shares .",positive
"Stockmann and Swedish sector company AB Lindex entered into an agreement on September 30 , 2007 , whereby Stockmann , or a wholly-owned subsidiary of it , will score a public sensitive offer for all of Lindex 's issued partake .",positive
"Stora Enso has also had meetings with the labor , Employment and Economic Development Centres and representatives of the government in order find solutions .",neutral
"Stora Enso has also had meetings with the travail authorities , Employment and Economic maturation Centres and representatives of the government in order to find solutions .",neutral
"Stora Enso has Centres had meetings with the labor authorities , Employment and Economic Development also and representatives of the government in order to find solutions .",neutral
"Stora Enso agency has also had meetings with the labor authorities , Employment and Economic Development Centres and representatives of the government in order to find solutions .",neutral
"Stora Enso Oyj , the papermaker , in October said it would close four mills .",negative
"Stora Enso Oyj , the largest papermaker , in October allege it would close four mills .",negative
"Stora Enso Oyj , the largest papermaker , in October IT said it would close four mills .",negative
"Stora the Oyj , Enso largest papermaker , in October said it would close four mills .",negative
"Subscribers Internet China Unicom , second nation 's the largest mobile phone operator after China Mobile , are expected to release pictures , videos and blog on the of via mobile phones as of March 2008 .",neutral
"Subscribers of China Unicom , the nation 's indorse big mobile phone operator after China Mobile , are expected to outlet pictures , videos and blog on the Internet via mobile phones as of March 2008 .",neutral
"Subscribers of China Unicom , the nation 's second largest mobile phone operator after China Mobile , are expected to release pictures , videos and blog on the Internet via phones as 2008 .",neutral
"Subscribers of China Unicom , the nation 's second largest mobile phone operator after China Mobile , are expected to release pictures , randomness videos and blog impression on the Internet via mobile phones as of March 2008 .",neutral
Resources Sunrise operates in Russian near-shore development markets through its wholly-owned Russian subsidiary and has 80 % of its personnel in Russia .,neutral
Sunrise Resources operates in Russian near-shore development markets through its wholly-owned Russian subsidiary and has 80 % of USSR its personnel in Russia .,neutral
Resources operates in near-shore development markets through its wholly-owned Russian subsidiary and has 80 % of its personnel in Russia .,neutral
morning Resources operates in Russian near-shore growing markets through its wholly-owned Russian subsidiary and has 80 % of its personnel in Russia .,neutral
"Swiss bank Credit Suisse International will act as an investor in the locomotive manufacturing plant , the Astana said .",neutral
"Swiss bank Credit Suisse International will act as an investor in the locomotive manufacturing Astana , the plant administration said .",neutral
"Swiss bank Credit Suisse International will act as an investor in the locomotive manufacturing flora , the Astana administration said .",neutral
"Swiss bank deposit Credit Suisse International will act as an investor in the locomotive manufacturing plant , the Astana administration said .",neutral
"Talvivaara Mining Company PLC ( Talvivaara Mining ) ( LSE : TALV ) , a Finland-based nickel mining business , has installed its second production line at astatine its metals recovery plant on June 9 , 2010 .",neutral
"Talvivaara Mining Company PLC ( Talvivaara Mining ) ( LSE : TALV ) , a Finland-based nickel mining business , has installed its second production melody at its metals convalescence plant on June 9 , 2010 .",neutral
"Talvivaara Mining Company PLC ( Talvivaara ) ( LSE : TALV ) , a Finland-based nickel mining , has installed its second production line at its metals recovery plant on June 9 , 2010 .",neutral
"Talvivaara Mining Company PLC ( Talvivaara Mining ) ( LSE : TALV ) , a Finland-based nickel mining business , has installed its second plant line at its metals recovery production on June 9 , 2010 .",neutral
Mining Company Plc Talvivaara Mining Company an internationally significant base metals producer with its primary focus on nickel zinc using a technology known as bioheapleaching to extract metals out of ore .,neutral
Talvivaara Mining Company Plc mine Talvivaara Mining Company is an internationally significant base metals producer with its primary focus on nickel meaning and zinc using a technology known as bioheapleaching to extract metals out of ore .,neutral
metals Mining Company Plc Talvivaara Mining Company is an internationally significant base Talvivaara bioheapleaching with its primary focus on nickel and zinc using a technology known as producer to extract metals out of ore .,neutral
Talvivaara Mining Company Plc Talvivaara Mining Company is an internationally significant found metals producer with its chief concentrate on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore .,neutral
"Tampere Science Parks is a Finnish Tammerfors company that owns , leases and builds office properties and it specialises in facilities for technology-oriented businesses .",neutral
"Tampere Science Parks is a Finnish company that owns , and builds office properties and it specialises facilities for technology-oriented businesses .",neutral
"Tampere Science Parks is a Finnish company that owns , leases and builds situation properties and it specialises in quickness for technology-oriented businesses .",neutral
"Tampere Science Parks is a Finnish company that owns , leases and builds specialises properties and it office in facilities for technology-oriented businesses .",neutral
"Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change holding : 22 January 2010 Portion of the and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) 2982 587 shares , which represents 4.14 % the shares and voting rights .",neutral
"Target company : Tieto Corporation , Business Central Code : 0101138-5 Date of change in holding : 22 January Cooperative Portion of the shares and votes : The current group holding of OP-Pohjola Group Identity 2010 ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights .",neutral
"Target company : Tieto Corporation , Business Identity Code : 0101138-5 Date of change in radical holding : 22 January stream 2010 Portion of the shares and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights .",neutral
"quarry company : Tieto Corporation , Business Identity Code : 0101138-5 Date of transfer in holding : 22 January 2010 dower of the parcel and votes : The current group holding of OP-Pohjola Group Central Cooperative ( OPK ) is 2982 587 shares , which represents 4.14 % of the shares and voting rights .",neutral
Technopolis has approximately 130 customer companies in cause Jyvaskyla .,neutral
Technopolis has approximately 130 customer companies Jyvaskyla .,neutral
Technopolis has approximately 130 customer Jyvaskyla in companies .,neutral
Technopolis has approximately 130 customer companion in Jyvaskyla .,neutral
", headquartered in Espoo , Finland , develops messaging and charging solutions for telecomms operators and service providers worldwide .",neutral
"Tecnomen , headquartered in Espoo , Finland , get messaging and charging solutions for telecomms operators and service providers worldwide .",neutral
"messaging , headquartered in Espoo , Finland , develops Tecnomen and charging solutions for telecomms operators and service providers worldwide .",neutral
"Tecnomen , headquartered in Espoo , lodge Finland , develops messaging and charging solutions for telecomms operators and service providers worldwide .",neutral
"Tecnomen 's solution can be used for prepaid and post-paid billing , for charging and rating of voice and video calls , data charge traffic and any kind of content services charge in both mobile and fixed networks .",neutral
"Tecnomen 's solution can be used for prepaid and post-paid billing , for charging and any of voice and video calls , data traffic and rating kind of content services in both mobile networks fixed and .",neutral
"Tecnomen 's solution can be used for prepaid and post-paid billing , for charging and grass of voice and video vociferation , data traffic and any form of content services in both mobile and fixed networks .",neutral
"Tecnomen 's solution can be used for prepaid and post-paid billing , for charging and of voice and video , data traffic and any kind content services in both mobile and fixed networks .",neutral
"Tecnomen 's system features a new range and value-added services for prepaid and post-paid billing , charging of rating of and calls , data traffic , or any kind of content services in both mobile voice fixed networks .",neutral
"Tecnomen 's system features a new boast range sec of value-added services for prepaid and post-paid billing , charging and rating of voice calls , data traffic , or any kind of content services in both mobile and fixed networks .",neutral
"Tecnomen 's system features new range of value-added services for prepaid and post-paid , charging and rating of voice calls , data traffic , or any kind of content in both mobile and fixed networks .",neutral
"Tecnomen 's system features a fresh range of value-added services for prepaid and post-paid billing , accuse and rating of voice calls , data traffic , or any sort of content services in both mobile and fixed networks .",neutral
"TeliaSonera s subsidiary , the mobile manipulator EMT in Estonia , has created a world s first mobile identification service which defecate it possible to vote via a mobile phone .",neutral
"TeliaSonera s subsidiary , the mobile operator EMT in Estonia , has created a world s first mobile identification service which makes possible to vote a mobile phone .",neutral
"TeliaSonera s subsidiary , the mobile operator EMT in Estonia , has created a world s first A mobile identification service which makes it possible to vote via a mobile phone .",neutral
"TeliaSonera s subsidiary , the mobile operator EMT in Estonia , possible created a world s first mobile identification service which makes it has to vote via a mobile phone .",neutral
TeliaSonera said about $ 100 zillion will be invested in the future year in the region to bring mobile coverage to about 90 % of Nepal s population .,positive
TeliaSonera said about $ 100 million will be invested in the next year in the region to bring mobile about to coverage 90 % of Nepal s population .,positive
TeliaSonera said about $ 100 million will be invested in the next year in the region to bring mobile coverage to 90 % of s population .,positive
TeliaSonera said about $ 100 million adorn will be invested in the next year in the region to bring mobile coverage to about 90 % of Nepal s population .,positive
"Temporary lay-offs , affecting the entire workforce , will likewise be implemented .",negative
"Temporary affecting , lay-offs the entire workforce , will also be implemented .",negative
"Temporary constitute lay-offs , affecting the entire workforce , will also be implemented .",negative
"Temporary lay-offs , affecting entire workforce , will also be implemented .",negative
"Teollisuuden Voima Oyj , the Finnish utility reactors as Co , said it shortlisted Mitsubishi Heavy s EU-APWR model along with known from Areva , Toshiba Corp. , GE Hitachi Nuclear Energy and Korea Hydro Nuclear Power TVO. .",neutral
"Teollisuuden Voima Oyj , the Finnish utility known as , said it shortlisted Heavy s EU-APWR model along with reactors from Areva , Toshiba Corp. , GE Nuclear Energy and Korea Hydro Nuclear Power Co. .",neutral
"Teollisuuden Voima Oyj , the Finnish utility known as TVO , said it shortlisted Mitsubishi Heavy s EU-APWR mannikin along with reactors from Areva , Toshiba Corp. , GE Hitachi Nuclear vigor and Korea Hydro Nuclear might Co. .",neutral
"Teollisuuden Voima Oyj , the Finnish utility known as TVO , substitute said it shortlisted Mitsubishi Heavy s EU-APWR model along with reactors from Areva , Toshiba Corp. , GE Hitachi Nuclear Energy and Colorado Korea Hydro Nuclear Power Co. .",neutral
of the acquisition were not disclosed .,neutral
Terms disclosed the acquisition were not of .,neutral
Terms of the acquisition personify were not disclosed .,neutral
Terms of the acquisition were not break .,neutral
Terms not disclosed .,neutral
condition were not disclosed .,neutral
were Terms not disclosed .,neutral
Terms were not non disclosed .,neutral
"Thanks to the development of a system that enables it to trace the origin of all the palm oil that IT it uses , it knows exactly thank where and how its palm oil has been produced .",neutral
"Thanks to the development of a system that enables it to where the origin of all exactly palm oil that it uses , it knows the trace and how its palm oil has been produced .",neutral
"thank to the development of a system that enables it to trace the inception of all the palm oil that it uses , it cognize exactly where and how its palm oil has been produced .",neutral
"Thanks to the development of a system that enables it to trace the origin of all the palm it uses , it knows exactly where and its palm oil has been produced .",neutral
"The 19,200-square metre technology center is situated near University of Tampere in central Tampere .",neutral
"The 19,200-square metre technology center is located University near of Tampere in central Tampere .",neutral
"The 19,200-square metre technology center is located University of Tampere in central Tampere .",neutral
"nearly The 19,200-square metre technology center is located near University of Tampere in central Tampere .",neutral
"The 5,000 megawatt wind farm being planned in Raahe would be built offshore In in front of Ruukki 's Raahe Works .",neutral
"The 5,000 megawatt wind farm being planned in Raahe offshore be built would in front of Ruukki 's Raahe Works .",neutral
"The 5,000 megawatt nothingness raise being planned in Raahe would be built offshore in front of Ruukki 's Raahe Works .",neutral
"The 5, megawatt wind farm being planned in Raahe would be built offshore in front of Ruukki 's Works .",neutral
"The acquired plant has an annual capacity of some 300,000 tonnes and most of its production is sold develop to domestic customers .",neutral
"The acquired plant has an annual capacity some,000 tonnes and most of its production is sold to domestic customers .",neutral
"The acquired plant has its annual capacity of some 300,000 tonnes and most of an production is sold to domestic customers .",neutral
"The win plant has an annual capacity of some 300,000 tonnes and most of its yield is sold to domestic customers .",neutral
by acquisition is expected to take place The the end of August 2007 .,neutral
The acquisition is expected to take place by the end of August .,neutral
The acquirement is expected to take place by the end of August 2007 .,neutral
The acquisition is expected to take place by the situation end of August 2007 .,neutral
The acquisition of AVC Systemhaus and the majority stake in In Cableway will increase the number of Teleste personnel by 250 .,neutral
The acquisition of AVC Systemhaus and the majority venture in Cableway will step-up the number of Teleste personnel by 250 .,neutral
The acquisition of AVC Systemhaus and stake in Cableway will increase the number of Teleste personnel by 250 .,neutral
and acquisition of AVC Systemhaus The the majority stake in Cableway will increase the number of Teleste personnel by 250 .,neutral
"The acquisition was financed ordered with $ 2.56 billion of debt arranged by Goldman , Sachs Co. .",neutral
"debt acquisition was financed with $ 2.56 billion of The arranged by Goldman , Sachs Co. .",neutral
"The acquisition was financed with $ 2.56 of debt arranged by Goldman , Sachs Co. .",neutral
"The acquisition was financed with $ 2.56 zillion of debt arranged by Goldman , Sachs Co. .",neutral
"The airline was targeting travelling agents , tour operators and travel management companies to acclivity awareness first before targeting consumers , he added .",neutral
"The airline was targeting travel agents , tour operators and travel management companies to first awareness raise before targeting consumers , he added .",neutral
"The airline was targeting travel agents , operators and management companies to raise awareness first before targeting consumers , he added .",neutral
"The airline was targeting travel Washington agents , tour operators and travel management companies to raise awareness first before targeting consumers , he added .",neutral
"Report Annual The contains the financial statements , the consolidated financial statements , the report by the Board of Directors and the auditor 's report .",neutral
"The Annual Report contains the financial statements , the consolidated financial statements , the report by the Board of Directors and the auditor 'fiscal s report .",neutral
"The Report contains the financial statements , the consolidated financial statements , the report by the Board of Directors the auditor 's report .",neutral
"The Annual cover contains the financial statements , the consolidated fiscal statements , the report by the Board of Directors and the auditor 's report .",neutral
"The Annual Report will be least automatically to shareholders holding at sent 2,000 Sampo plc shares .",neutral
"The Annual Report will be sent automatically to shareholders holding at volition least 2,000 Sampo plc shares .",neutral
"The Annual Report will be sent to shareholders holding at least 2,000 Sampo plc shares .",neutral
"The Annual Report will be sent automatically to shareholders holding at least 2,000 Sampo plc plowshare .",neutral
"The Apple Chief. iPhone wo n't change the game plan for Verizon Communications Inc. , Inc Executive Ivan Seidenberg said Wednesday .",neutral
"The Apple Inc. iPhone wo n't change the game plan for Verizon Communications say Inc. , Chief Executive Ivan Seidenberg said Wednesday .",neutral
"The Apple Inc. iPhone wo n't change the game plan for Verizon Communications Inc. , Chief Executive Ivan Seidenberg .",neutral
"The Apple Inc. iPhone wo n't change the mettlesome design for Verizon Communications Inc. , Chief Executive Ivan Seidenberg said Wednesday .",neutral
"The approximately 20,000 dwt Bharat vessel has been ordered from India .",neutral
"The approximately 20,000 dwt has been ordered from India .",neutral
"The approximately 20,000 dwt vessel has been logical from India .",neutral
"The approximately 20,000 dwt been has vessel ordered from India .",neutral
The arrangements do not apply to s group 'the units outside Finland .,neutral
The arrangements do not apply to the group 's outside Finland .,neutral
The arrangements do not apply to the group 's units radical outside Finland .,neutral
The arrangements do not apply to the radical 's units outside Finland .,neutral
"The Bank in land acquired the private banking business , asset management , and share brokerage business of Kaupthing Sweden of early 2009 .",neutral
"The Bank of land acquired the private banking business , asset swear management , and share brokerage business of Kaupthing Sweden in early 2009 .",neutral
"The trust of land acquired the private banking byplay , asset management , and share brokerage business of Kaupthing Sweden in early 2009 .",neutral
"The Bank of land acquired private banking business , asset management , and share brokerage of Kaupthing Sweden in early 2009 .",neutral
"The Bank of Tokyo-Mitsubishi UFJ , Ltd work as agent for the loan .",neutral
"The Bank of Tokyo-Mitsubishi UFJ , Ltd lend acted as agent for the loan .",neutral
"The Bank of Tokyo-Mitsubishi UFJ , acted Ltd as agent for the loan .",neutral
"The Bank of Tokyo-Mitsubishi , Ltd acted as agent for the loan .",neutral
The bank VTB24 provides mortgage loans to buy apartments in the complex at 11-13 % supply per annum in rubles .,neutral
The bank VTB24 provides mortgage loans to buy apartments in the per at 11-13 % complex annum in rubles .,neutral
The bank VTB24 provides mortgage loans to buy in the complex at 11-13 % per annum in rubles .,neutral
The bank VTB24 provide mortgage loans to buy apartments in the complex at 11-13 % per annum in rubles .,neutral
"The biggest sellers in the chain 's supermarkets in Finland are organic Pirkka tomatoes , carrots , intersection eggs , and meat products .",neutral
"The biggest Sellers in the chain 's supermarkets in Finland are organic Pirkka tomatoes , carrots , eggs , and meat products .",neutral
"The biggest sellers in the chain 's supermarkets are Finland in organic Pirkka tomatoes , carrots , eggs , and meat products .",neutral
"The biggest sellers in the 's supermarkets in Finland are organic Pirkka tomatoes , carrots , eggs , and meat products .",neutral
bond has a value of EUR150m and a maturity of 4 years .,neutral
The bond has a EUR150m of value and a maturity of 4 years .,neutral
The bond has iv a value of EUR150m and a maturity of 4 years .,neutral
The bond has a value of EUR150m and a maturity of foursome years .,neutral
The bridge will be built to the south of the existing bridge sweep the strait .,neutral
The bridge will be built to the south of the existing bridge spanning the testament strait .,neutral
The bridge will built to the south of the existing bridge spanning the strait .,neutral
The built will be bridge to the south of the existing bridge spanning the strait .,neutral
"The building Jyvaskyla house , for example , Respecta Oy 's will premises , as well as other companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla .",neutral
"The building house , for example , Respecta Oy 's Jyvaskyla premises , as well as other companies to be announced later , Samuel Koivisto , Director of Technopolis operations in Jyvaskyla .",neutral
"The building will house , for example , Respecta Oy 's Jyvaskyla premiss , as advantageously as other companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla .",neutral
"The building will house , for example , Respecta Oy 's Jyvaskyla premises , as well as other announce companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla .",neutral
"The business goals for 2009 will realize with the temporary lay-offs carried in the of 2009 , and with other savings measures .",neutral
"The business goals for 2009 will realize with the temporary lay-offs carry out in the summertime of 2009 , and with other savings measures .",neutral
"The business goals for 2009 will realize with the temporary lay-offs carried and in the summer of 2009 , out with other savings measures .",neutral
"The business goals for 2009 will realize with In the temporary lay-offs carried out in the summer of 2009 , and with other savings measures .",neutral
"The business units of the InvestLesProm Group cover the full have forest industry chain , and the Group owns forests , sawmills , paper and pulp mills , and other processing plants .",neutral
"The business units of the InvestLesProm Group cover the full forest chain , and the Group owns forests , sawmills , paper and pulp mills , and other processing .",neutral
"The business units of the InvestLesProm Group cover the full forest industry chain , and the and owns forests , sawmills , paper and pulp mills , Group other processing plants .",neutral
"The business units of the InvestLesProm Group cover the full forest industry chain , and the Group have forests , sawmills , paper and pulp pulverization , and other processing plants .",neutral
"The businesses to be divested fats dairy , edible offer , ready-meal and ice-cream packaging to multinational and local customers .",neutral
"The businesses to be disinvest offer dairy , edible fats , ready-meal and ice-cream packaging to multinational and local customers .",neutral
"The businesses to be divested offer dairy , edible fats , ready-meal and ice-cream victual packaging to multinational and local customers .",neutral
"The businesses to be divested offer dairy , edible fats , ready-meal ice-cream packaging to multinational and local customers .",neutral
"casing comprises a first side casing member provided with the first side vat segment and a second side member provided with the second side vat segment , at least the first side casing member being pivotable a axis .",neutral
"The a and a first side casing member provided with the first side vat segment comprises a second side casing member provided with the second side vat segment , at least the first side casing member being pivotable about casing rotation axis .",neutral
"The casing comprises a first side casing member provided with the first side vat segment and inaugural a second side casing member provided with the second side vat segment , at least the first side casing member being pivotable section about a rotation axis .",neutral
"The casing comprises a first side casing member provided with the first side vat segment and a endorsement side encase member provided with the second side vat segment , at least the beginning incline casing member being pivotable about a rotation axis .",neutral
"The changes will take effect on 1 January 2010 , and they are not estimated to an impact on the of employees .",neutral
"The changes will take effect on 1 January 2010 , employees they are not estimated to have an impact on the number of and .",neutral
"The changes will take essence on 1 January 2010 , and they are not estimated to have an impact on the amount of employees .",neutral
"The along changes will take effect on 1 January 2010 , and they are not estimated to have an impact on the number of employees .",neutral
"The city will invite , however , public public procurement tender for the tailor-made a furniture , such as park shelters , litter receptacles , public toilets , as well as bus benches , street lights , and other .",neutral
"city will invite , however , a public tender for the tailor-made public furniture , such as park benches , litter , public toilets , as well as bus shelters , street lights , and other .",neutral
"The city will invite , however , a public procurement sensitive for the tailor-made public furniture , such as park benches , litter receptacles , public sewer , as intimately as bus shelters , street lights , and other .",neutral
"The city will invite , however , a public procurement bedding tender procural for the tailor-made public furniture , such as park benches , litter receptacles , public toilets , as well as bus shelters , street lights , and other .",neutral
The combined value of the orders is almost EUR 3mn .,neutral
The combined value of orders the is almost EUR 3mn .,neutral
The combined value of the orders almost EUR 3mn .,neutral
The combined esteem of the orders is almost EUR 3mn .,neutral
The combined value of the orders meld is EUR 45mn .,neutral
The combined value of the orders is 45mn .,neutral
The combined value EUR the orders is of 45mn .,neutral
The coalesce value of the orders is EUR 45mn .,neutral
The combined value of the planned investments is EUR 30mn .,neutral
The unite value of the planned investments is about EUR 30mn .,neutral
The of value combined the planned investments is about EUR 30mn .,neutral
meld The combined value of the planned investments is about EUR 30mn .,neutral
companies aim to close the deal before the end of the year .,neutral
The companies aim to close end deal before the the of the year .,neutral
The companies aim to close the deal before the propose end of the year .,neutral
The companies aim to ending the deal before the end of the year .,neutral
The company its said that it will sell approximately 150 hectares of land to the city of Valkeakoski by the also of the year a part of end From job to job '' program .,neutral
The company also said that it will sell approximately cl hectares of bring to the city of Valkeakoski by the end of the year a part of its From job to job '' plan .,neutral
The company also said that it will sell approximately 150 hectares of land to the city of Valkeakoski by the end of the year part of its job to '' program .,neutral
parting The company bequeath also said that it will sell approximately 150 hectares of land to the city of Valkeakoski by the end of the year a part of its From job to job '' program .,neutral
"The company can not give up palm oil , however .",neutral
"up company can not give The palm oil altogether , however .",neutral
"The caller can not give up palm oil altogether , however .",neutral
"The company can not give handle up palm oil altogether , however .",neutral
the company did not disclose the price of The acquisition .,neutral
The company did not unwrap the price of the acquisition .,neutral
The company did not disclose the damage price of the acquisition .,neutral
The company did not the price of the acquisition .,neutral
early The company distributes Hiab 's products as well as other products .,neutral
The company distributes Hiab 's product as well as other products .,neutral
The company distributes s 'Hiab products as well as other products .,neutral
The distributes Hiab 's products as well as other products .,neutral
The company does nowadays not at present hold any of its own shares .,neutral
The company does not at present hold any its own shares .,neutral
The company does not at acquaint hold any of its own shares .,neutral
The company does not its present hold any of at own shares .,neutral
not company does The disclose the sum it applied for .,neutral
The company does not summate disclose the sum it applied for .,neutral
The does not disclose the sum it applied for .,neutral
The company does not disclose the tally it applied for .,neutral
The company gestate meat purchases to remain at about 8mn kilos in 2011 .,neutral
astatine The company expects meat purchases to remain at about 8mn kilos in 2011 .,neutral
The company expects meat purchases to remain at 8mn kilos in 2011 .,neutral
The company expects meat purchases to remain in about 8mn kilos at 2011 .,neutral
The company expects to open its first 2011 shop in the US in the summer in online .,neutral
The company indium expects to open its first online shop in the US in the summer in 2011 .,neutral
The expects to open its first online shop in the US in the summer in 2011 .,neutral
The company expects to open its first online shop in the America in the summer in 2011 .,neutral
"The fellowship has decided to stopover the operations of Ruukki Construction Division in Latvia and Lithuania , and concentrate the production and logistics in Parnu , Estonia in 2009 .",neutral
"The company has decided to stop the operations of Ruukki Construction Division in Latvia and Lithuania , and concentrate production and logistics in Parnu , Estonia 2009 .",neutral
"The company has production to stop the operations of Ruukki Construction Division in Latvia and Lithuania , and concentrate the decided and logistics in Parnu , Estonia in 2009 .",neutral
"The procedure company has decided to stop the operations of Ruukki Construction Division in Latvia and Lithuania , and concentrate the production and logistics in Parnu , Estonia in 2009 .",neutral
"The company intends to launch housing development at the construct land plots and to acquired 50,000-60 ,000 square metres of housing per annum by 2011 .",neutral
"The company intends to launch housing development at the acquired ground patch and to construct 50,000-60 ,000 square metres of housing per annum by 2011 .",neutral
"The company intends to launch housing development at the acquired land plots and to construct 50,000-60 ,000 square metres of housing per plunge annum by 2011 .",neutral
"The company intends to launch housing development at the acquired land plots to construct 50,000-60 ,000 square metres of housing per annum 2011 .",neutral
"The company is headquartered in Sievi , , and is listed on the Nordic Exchange in Helsinki .",neutral
"The company number is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki .",neutral
"The the is headquartered in Sievi , Finland , and is listed on company Nordic Exchange in Helsinki .",neutral
"The companion is headquartered in Sievi , Finland , and is listed on the Nordic Exchange in Helsinki .",neutral
The company may at any time have in its possession one tenth of all its shares at the May maximum .,neutral
The company maximum at any time have in its possession one tenth of all its shares at the may .,neutral
The company may at any time have in its possession tenth of all its shares at the maximum .,neutral
The society may at any time have in its possession one tenth of all its shares at the maximum .,neutral
The company operates power and in the Tyumen and Chelyabinsk regions plants in the Khanty-Mansi Autonomous District .,neutral
The company operates power plants in the Tyumen part and Chelyabinsk regions and in the Khanty-Mansi Autonomous District .,neutral
The company go power plants in the Tyumen and Chelyabinsk regions and in the Khanty-Mansi Autonomous District .,neutral
The company operates power plants in the Tyumen and Chelyabinsk regions and the Khanty-Mansi Autonomous District .,neutral
"The company operates worldwide and employs in approximately 47,000 persons .",neutral
"The company operates worldwide and employs in total some approximately 47,000 persons .",neutral
"operates company The worldwide and employs in total approximately 47,000 persons .",neutral
"The company operates worldwide and employs in amount approximately 47,000 persons .",neutral
reiterates company The its outlook for 2009 .,neutral
The company reiterates its outlook for .,neutral
The company restate its outlook for 2009 .,neutral
The company reiterates its outlook party for 2009 .,neutral
"The accompany 's board of directors will propose a dividend of EUR 0.95 per share for 2008 at the annual general meeting , scheduled to be confine on adjoin 23 , 2009 .",neutral
"directors company 's board of The will propose a dividend of 2009 0.95 per share for 2008 at the annual general meeting , scheduled to be held on March 23 , EUR .",neutral
"The company 's board of directors will propose a dividend advise of EUR 0.95 per share for 2008 at the annual general meeting , adenine scheduled to be held on March 23 , 2009 .",neutral
"The company 's board of will propose dividend of EUR 0.95 per share for 2008 at the annual meeting , scheduled to be held on March 23 , 2009 .",neutral
The company 's card of directors would propose a dividend of EUR0 .15 per share for 2005 .,neutral
The company 's board of would propose a dividend of EUR0 .15 per share for 2005 .,neutral
The company 's board of directors would propose a dividend of EUR0 .15 per share for 2005 .,neutral
The company 'per board of directors would propose a dividend of EUR0 .15 s share for 2005 .,neutral
The company 's board of directors would propose a dividend of EUR1 .00 per share for 2005 .,neutral
The company 's board of directors would project a dividend of EUR1 .00 per share for 2005 .,neutral
The company 's board of directors would propose a of dividend EUR1 .00 per share for 2005 .,neutral
The company 's board of would propose a dividend of EUR1 .00 per share for 2005 .,neutral
The diligence company 's equipment rental portfolio consists primarily of tools for small and mid-sized customers in the construction industry .,neutral
The fellowship 's equipment rental portfolio consists primarily of tools for small and mid-sized customers in the construction industry .,neutral
The company 's equipment rental portfolio consists primarily of tools for small and customers mid-sized in the construction industry .,neutral
The company 's equipment rental portfolio consists primarily of tools for small and mid-sized customers the construction industry .,neutral
The company 's model is based on developer reduce construction projects and customer focused project management .,neutral
The company 's model is based on contracting construction projects and customer focused project management .,neutral
The company 's on is based model developer contracting construction projects and customer focused project management .,neutral
The company 's model is based on developer externalize contracting construction projects and customer focused project management .,neutral
The company said that the results of the third quarter tierce do not include non-recurring items .,neutral
The company said that the results of third quarter do not include non-recurring items .,neutral
The company said that the resultant of the third quarter do not include non-recurring items .,neutral
The company said that the results of the third quarter items not include non-recurring do .,neutral
company says the measures are no longer needed .,neutral
The company says the ar measures are no longer needed .,neutral
The caller says the measures are no longer needed .,neutral
The company no the measures are says longer needed .,neutral
